[[[0.1174465838564521], [0.11730150637187332], [0.08610678971926286], [0.1276908483451785], [0.04862746722741875], [0.09648462351333345], [0.09681701932079632], [0.09132648984460932], [0.0354205434986076], [0.1630407356483446], [0.1318448888652962], [0.07379207807842882], [0.14543758675012183], [0.018660351524589475], [0.1398319460208767], [0.040478901214204506], [0.141528155691111], [0.14838377857353802], [0.09176124663444127], [0.13582759728220953], [0.1561557084684427], [0.165135882344992], [0.14592214569180867], [0.10369655706886152], [0.10825539642932325], [0.02013076878879924], [0.15415546920774997], [0.15262768536152088], [0.1445234657032755], [0.1678043457390966], [0.08974252402457936], [0.012739283594334613], [0.09487054701187218], [0.07212200190269871], [0.1141479157295977], [0.13303066872104946], [0.058332439371722736], [0.02833688044981067], [0.11455333057133513], [0.10197549038558172]], '|', 2, 0.0, 0.0, 0]
[[[0.14818893165189828], [0.07872054600092873], [0.07440459822208373], [0.12441417621005506], [0.09077546207419177], [0.09479043443988731], [0.11870942796312883], [0.07566725182948475], [0.08709126610058669], [0.05681450153032357], [0.12319289628565927], [0.05752368093328345], [0.07721976722269092], [0.05954309065410295], [0.1219145449704642], [0.11723499319539592], [0.09120267734644767], [0.08104451726811433], [0.12269174721601123], [0.07683779360217761], [0.12828030588181719], [0.0793152446359394], [0.0708321667776304], [0.13476978089794767], [0.11334598363857679], [0.08781629432405325], [0.0742459414059233], [0.10540192221096278], [0.02268192348070648], [0.1228547624977398], [0.01613845128058007], [0.11958153951992648], [0.11030123690012832], [0.1561118349891117], [0.06577343427909887], [0.12322428179087644], [0.12017293012623154], [0.09076122564725601], [0.05110694174417181], [0.05779085142990191]], '|', 2, 0.0, 0.0, 0]
[[[0.03163883179208744], [0.05364001644110029], [0.10101299275523272], [0.05426287339067733], [0.06284504463637039], [0.06758514022148931], [0.1560966067860088], [0.08901546209925724], [0.1138367673347939], [0.12086662542010673], [0.10031748304206596], [0.15428868465389814], [0.1981951216366885], [-0.012213651576122184], [0.13569824978426703], [0.10203156680259828], [0.12140264055082771], [0.07261298059827757], [0.16532182374336413], [0.08627914533182966], [0.11696680770984363], [0.07144397829232682], [0.08645255359194984], [0.11912086827230942], [0.09851114238397245], [0.1045008706313344], [0.047696176770940235], [0.13710577306584293], [0.08376700926508615], [0.07408267896668198], [0.1471805518438033], [0.13391661250189718], [0.12202595914153219], [0.12173627539081269], [0.08532441621667844], [0.08891245707295259], [0.12917675794144196], [0.16916152424773723], [0.11720859635978326], [0.09491443729169773]], '|', 0, 0.0, 0.0, 0]
[[[0.048186592980929144], [0.10851486270717386], [0.14745368071731435], [0.13852330339747593], [0.10150631814076498], [0.0966574194052133], [0.14650598668367779], [0.043671099076615524], [0.051460864188741254], [0.0541269006129359], [0.058963936612012255], [0.08011141508789572], [0.12663022144761715], [0.1074169913749055], [0.12038395423491516], [0.09516033353309318], [0.08893513238675214], [0.07564270194259265], [0.11953992384158824], [0.08426429203464378], [0.09759097115312294], [0.013100568068847851], [0.07117596626994446], [0.11073373542768371], [0.16522974240542893], [0.1182006653150415], [0.14323864876877196], [0.09973438882656778], [0.07067382142644782], [0.1251472814197618], [0.06429203599522545], [0.04808107291278469], [0.08968356488211861], [0.09844832456143678], [0.04357428436830021], [0.0760246653172323], [0.1016231720189325], [0.09969116005375303], [0.1099920477200641], [0.025007504038476666]], '|', 0, 0.0, 0.0, 0]
[[[0.11580353766002187], [0.046174035750788316], [0.10582949850504647], [0.06320852919985691], [0.0699163354093126], [0.06904684110145141], [0.1482719354009627], [0.14868590418354272], [0.09762468825719715], [0.039915195000674863], [0.027702200314393896], [0.063378614474493], [0.06835763430975261], [0.11110963706073751], [0.05129051705810159], [0.16648055543739565], [0.12856896735521167], [0.07014486136978126], [0.132923381227608], [0.08755706898876396], [0.13973541256785682], [0.11870214804243921], [0.009053004425298855], [0.14010088567564674], [0.10847924967396269], [0.10586449930929469], [0.07000335022159093], [0.11466324198277104], [0.13384301688083883], [0.15682595779656444], [0.018735807983585234], [0.07346221656822235], [0.07312369924631837], [0.09969367596648819], [0.07790278066063185], [0.13599954737643613], [0.0943931285435032], [0.11793010659518137], [0.1039452595501641], [0.12749975720022444]], '|', 1, 1.0, 0.24951613969717273, 1]
[[[0.10108952722106045], [0.12850798382954925], [0.08473894438984989], [0.09250222943153356], [0.1733077509153978], [0.13345875763148457], [0.09157729151549497], [0.140014954931378], [0.13495067009245582], [0.15285971183922092], [0.09077762184828755], [0.06144007190810576], [0.06963593040533801], [0.06982211104396341], [0.1254478761620701], [0.07450254394768682], [0.12466782582980453], [0.04597828284619961], [0.17193344398087868], [0.023412670069183253], [0.0811764199951884], [0.08195147745641315], [0.04144246281722779], [0.023853406930812518], [0.11899237399997706], [0.12344245014716101], [0.11691222796173051], [0.04443011254925867], [0.08881210338967402], [0.09151777211437183], [0.07699620104385012], [0.051223054933660604], [0.0754764870298524], [0.10704946780859528], [0.07767125563237424], [0.13400485697266623], [0.10747944415007857], [0.12850461566284524], [0.06891507623694428], [0.09462529221331901]], '|', 2, 0.0015714285714285715, 0.8240000000000001, 0]
[[[0.08434349279458106], [0.07497226109933403], [0.11889564201034951], [0.10174612586045678], [0.12379001191226603], [0.10073523041978708], [0.1142793699818829], [0.08538466170532827], [0.11424545209392115], [0.0697081965572586], [0.05426097090830419], [0.06064196566488257], [0.12786711285418362], [0.07627654993800011], [0.045563541709904995], [0.04206805514014002], [0.022223161122512644], [0.17329113850754035], [0.10443104184538565], [0.1123017581204826], [0.07853984926664037], [0.03506146152791803], [0.10124351183728908], [0.1194509089154848], [0.12001641835376532], [0.09367346708869015], [0.1586013464194636], [0.06475281235978782], [0.10290257600869919], [0.10946119581040303], [0.16313184438019065], [0.1242770776156274], [0.067868092059548], [0.10767426008805459], [0.09089817202689149], [0.16263693866003698], [0.07754158860994], [0.04365052810749842], [0.12192528055755159], [0.1124115681272583]], '|', 3, 0.0, 0.0, 0]
[[[0.13657572720946082], [0.12655753795743063], [0.14176398234876103], [0.04754634804955778], [0.019512188043852532], [0.0285189495239995], [0.15225146387943583], [0.18830166518588692], [0.07453295851542127], [0.05716909542023606], [0.13881769542227654], [0.09566423552028754], [0.14992641212877528], [0.07861571806565407], [0.0898325330951891], [0.16038377383934432], [0.10571331691478081], [0.09412844778725572], [0.08253769512083331], [0.12328403903935187], [0.10142181415389263], [0.12415301586267122], [0.12603106105625594], [0.08835169345051992], [0.06899141666665276], [0.12723437551311492], [0.12269318224129572], [0.08516983232180503], [0.07539069168616072], [0.09134878707953639], [0.11635073040300507], [0.12166763124876057], [0.023259855872448], [-0.0051789345585167845], [0.11148159110273004], [0.00263035925540879], [0.08322201720407729], [0.13838838182146146], [0.10268833522665607], [0.03456955678760816]], '|', 1, 0.0, 0.0, 0]
[[[0.05191982024007329], [0.17658785662343085], [0.1804583327547734], [0.15602135428448552], [0.063219594889213], [0.07881629710822396], [0.11012338455204292], [0.10841307470990703], [0.047050025627152346], [0.07105044293765242], [0.0924150482795923], [0.15023038266002187], [0.08995954981662417], [0.1071397082425207], [0.06601068546350458], [0.0834391290360014], [0.09401935586611695], [0.14789067798538777], [0.17929001570426695], [0.14313122808085732], [0.11258496577511276], [0.054143656671512434], [0.11688213186057783], [0.050213569034753554], [0.08122934096286943], [0.03409112890923738], [0.07436167635855526], [0.04117263373625469], [0.10955759441158283], [0.15635921727754282], [0.09962927132141003], [0.04669650890137913], [0.09638593752684557], [0.09443618915565123], [0.10365622213441686], [0.07713085078374654], [0.0758994093383868], [0.09928102535260967], [0.1297818887729559], [0.11290342585333937]], '|', 2, 0.0, 0.0, 0]
[[[0.13669203794321944], [0.06466416538515389], [-0.022034565892893807], [0.08394077565310934], [0.11612210630221487], [0.09905770481976628], [0.12043980796892508], [0.07877193331542393], [0.10217855386356937], [0.07676251487695684], [0.10675967832463969], [0.10963963056621676], [0.08668167076274311], [0.12197878920863599], [0.10356137641204284], [0.05173485570408378], [0.11050003872251123], [0.11792502304296446], [0.0946993166189269], [0.22589421118182448], [0.15907878950938115], [0.1561649909130556], [0.07018927654809619], [0.13770159991876998], [0.14199150268954633], [0.07818830058500419], [0.08087727311561138], [0.11189741462419349], [0.049491830099682575], [0.1170213826652594], [0.05955217263393437], [0.028233596975485553], [0.0666765589076124], [0.05775582920846214], [0.10498588221262811], [0.058174607865747435], [0.023142545395107225], [0.029566665929547625], [0.13148632115689124], [0.04234636446141523]], '|', 4, 0.0015714285714285715, 0.8200000000000002, 0]
[[[0.047132902971567935], [0.17108096498857464], [0.11521971984028097], [0.10787490023033014], [0.12293229953998519], [0.08178410735641178], [0.10390732938691276], [0.09691716313939569], [0.13338692791060183], [0.08378204157101107], [0.07930448183111853], [0.10735553142351212], [0.09784655142294206], [0.030600419474767715], [0.17095792368977236], [0.07409171036709089], [0.1257382044578189], [0.0504916173459857], [0.13668944961901086], [0.07184338206665329], [0.15392030825736408], [0.08674767457436046], [0.03654185382014653], [0.1335494607991447], [0.008949134596198283], [0.12455577889448559], [0.16392169497168246], [0.10648307370460919], [0.07935935067042388], [0.056504531059661606], [0.1585390889425928], [0.16345088207508024], [0.054355035697894134], [0.1062634560659654], [0.10665437731585586], [0.048842205420819], [0.08543624177460465], [0.06561400712722618], [0.1173477990812275], [0.043915796698499064]], '|', 0, 0.0015714285714285715, 0.8190000000000002, 0]
[[[0.10455967095394275], [0.09936134474150535], [0.15117907669346428], [0.11676126994705938], [0.10078007972819918], [0.10699411879528642], [0.13045171560324462], [0.10527191752640841], [0.1442282856831065], [0.07792625668878066], [0.1523857399231677], [0.09798724626821685], [0.14221614479264347], [0.12195502715921515], [0.13030627905806996], [0.1146696606636995], [0.06864008839523261], [0.05997928758357507], [0.15764900152540934], [0.17036661105567502], [0.10604961828110197], [0.12314139198424895], [0.08591532618186272], [0.05275848264814967], [0.07761157278603656], [0.07664599461852112], [0.13312736525758942], [0.16786304470319174], [0.16481442645907451], [0.04725901123184412], [0.11747845788996625], [0.09615387697841886], [0.13336034188692591], [0.036982159831505476], [0.05957181489000004], [0.04798191554550063], [0.11301759567187547], [0.1204702770159186], [0.08483417979498939], [0.10376339639474022]], '|', 4, 0.0, 0.0, 0]
[[[0.06279156551038806], [0.10897960555359434], [0.14544733781026187], [0.14209042849076542], [0.10130125678249649], [0.07976028416372488], [0.04449372800597999], [0.14440776687316148], [0.054012607057689156], [0.10645201845966787], [0.1294242297434936], [0.12581114597670398], [0.07219820597664707], [0.08655726865756902], [0.0669030893907731], [0.09131743463980163], [0.15854914046306803], [0.11735830650291686], [0.09310631084689447], [0.057678741985902456], [0.08057292072363817], [0.11131113613450044], [0.12017717693597864], [0.14895503835260182], [0.11010675874815634], [0.1168821260122238], [0.1146323056600068], [0.13584958810335337], [0.1671018214150507], [0.08163826272285304], [0.11106842756772337], [0.012248974824951755], [0.1396205418143719], [0.10389127720645802], [0.10844657153926933], [0.09504312893265435], [0.10794896945689214], [0.1341255364107103], [0.09653448352527132], [0.03998196610391246]], '|', 4, 0.0015714285714285715, 0.8170000000000002, 0]
[[[0.06802509159953063], [0.16481292129319106], [0.13313578369896875], [0.1489025059902879], [0.12005964563373903], [0.0970206302025987], [0.078870508879505], [0.07966422527976028], [0.046738097131787344], [0.09100324614463529], [0.1219792452993107], [0.05101738224382458], [0.06813008799628337], [0.10822233925704011], [0.11680282600502352], [0.07086345191839752], [0.11545663689265037], [0.07680037614259769], [0.1777563548685326], [0.11700642193783366], [0.11303991218956977], [0.10924784305991907], [0.03199813562215502], [0.1180087765391298], [0.034976310892758086], [0.13995677818520538], [0.11104451746331977], [0.08351454145874766], [0.11881658537991266], [0.1481142673402718], [0.1993307069447912], [0.1677294979605533], [0.08428449665663357], [0.07944986471360818], [0.11011438051693238], [0.13402554049558751], [0.17915305458296693], [0.11562891804029747], [0.05502324256198549], [0.07739307308557036]], '|', 2, 0.0, 0.0, 0]
[[[0.11578392324554186], [0.12674232996983276], [0.11419032695752586], [0.17376580164459943], [0.160304692730955], [0.05651261405540827], [0.11774720919586576], [0.041894534556311015], [0.06085038090776566], [0.07141435520512991], [0.09888723094992025], [0.04314596045410782], [0.10811687006345912], [0.11716449303941032], [0.09405411012708344], [0.0713223964167208], [0.12418590577475758], [0.11694656385221505], [0.08133456028001225], [0.1665586426267893], [0.17070797183544464], [0.048992729869666615], [0.09900672471440713], [0.030728146790803407], [0.13017783809410371], [0.14146893251749734], [0.12681414734427604], [0.09316666555758243], [0.06765550620817508], [0.057211947782637565], [0.16512025830190297], [0.11766833539260232], [0.10290304174931435], [0.07117458160808153], [0.1105363646158451], [0.1455425212981821], [0.10811251635014575], [0.06951172922629766], [0.09291898742294838], [0.13154541083391597]], '|', 1, 0.0, 0.0, 0]
[[[0.1733173481822828], [0.08543249397594967], [0.0243553046335577], [0.08475829213872192], [0.12548851047760282], [0.10962696703884008], [0.04568531254183399], [0.11391676780503228], [0.12358419867389628], [0.08071062810531414], [0.04044182081178635], [0.07994045649888032], [0.15808413475780758], [0.10456533258519435], [0.10611947838166547], [0.11891039174149254], [0.19257712061466037], [0.13680304521390374], [0.1151936675028953], [0.09745471866847577], [0.06808144626679119], [0.1056703333687518], [0.11512836265028449], [0.0932420375105507], [0.09354315027393996], [0.13113235990097777], [0.05649053217344153], [0.1433169405451481], [0.10355270214125696], [0.07692284752706145], [0.09400564240700279], [0.03861573264371871], [0.12616871730263085], [0.10607838793657018], [0.15895372944820108], [0.14344078421491668], [0.06734776629337944], [0.07633958349276647], [0.135406085616789], [0.2041554982625148]], '|', 2, 0.0, 0.0, 0]
[[[0.12968437556487622], [0.03477222048927946], [0.14190919989698902], [0.15963768119154115], [0.14192399546036785], [0.09140192263242662], [0.09656933729468163], [0.1559262394005886], [0.096196492762517], [0.15238925702053813], [0.120039954975318], [0.10479466775453694], [0.1098584495341259], [0.07280192173850586], [0.02134244259371225], [0.0953893701966941], [0.14434985101815823], [0.11010305264198819], [0.10940048153418702], [0.15820485598058165], [0.15379510192037493], [0.01462286738548084], [0.1293674499097701], [0.13782777613180386], [0.06365872583899418], [0.05119097389651565], [0.07895102715407185], [0.12506100048015434], [0.08989866064133056], [0.0486053546323162], [0.04559488757279839], [0.0984211332959793], [0.1722132156913876], [0.1305660195101008], [0.09984650365907577], [0.11681163361088674], [0.09339765832864766], [0.0421046820562413], [0.09164786553614619], [0.11937787910831955]], '|', 2, 0.0, 0.0, 0]
[[[0.07601261346105272], [0.10303862292243418], [0.17201149039070784], [0.15469750687054362], [0.014362316083787727], [0.0330447082735221], [0.07204627059776142], [0.06433621226450773], [0.050721511478414284], [0.1573982765561432], [0.08855477314502029], [0.002748399790270556], [0.12423217581316298], [0.03945548429531155], [0.15843389162556432], [0.08998264249568133], [0.07453094193578819], [0.08208508040430607], [0.04752618475823227], [0.11116994694228938], [0.07946576398562376], [0.1282570168235792], [0.16277127778133849], [0.12309866900382757], [0.1202585297628168], [0.05675300739627246], [0.03883457837270744], [0.10106385874176305], [0.1577106403510622], [0.024874878987405882], [0.14091380688713037], [0.08476480695324616], [0.12239330065409942], [0.13500599111862865], [0.11150741372682675], [0.07973911760093526], [0.11428528490941756], [0.13037453702464147], [0.055747685846925056], [0.07746893962995036]], '|', 4, 0.0015714285714285715, 0.8120000000000002, 0]
[[[0.06830294911931989], [0.10039034484154764], [0.11356805666055612], [0.10530793676312333], [0.14080978556253929], [0.12319114586170204], [0.0773123201990127], [0.05964501810677639], [0.09203694470955277], [0.09605535096608994], [0.16936521138867403], [0.053748295288395836], [0.12371389707701656], [0.10929937644572438], [0.12494243144402457], [0.1343587977289163], [0.14075824447434016], [0.07934056685751609], [0.1255441463029356], [0.15215874048415245], [0.11036618371288401], [0.10417222918634277], [0.10695253500249956], [0.18835777451137173], [0.08236491768938402], [0.06913638914733965], [0.10439279497027354], [0.09818656952031761], [0.1604764566380466], [0.14284985874281045], [0.12625606678630094], [0.08171984132828282], [0.12158232647612188], [0.1476986515769495], [0.09217554627390358], [0.08650251267618807], [0.15529407892795022], [0.10128634521224367], [0.18208653534736097], [0.08136269662192727]], '|', 3, 0.0, 0.0, 0]
[[[0.12784557407899988], [0.1924617230721535], [0.1414245890258249], [0.10362107467620424], [0.0555828575507207], [0.11968533232421816], [0.08178868009422074], [0.08786454814769273], [0.146350797394375], [0.017225212089976474], [0.10202222115549338], [0.17828501150263443], [0.08665696692303604], [0.11524249305169017], [0.0879737305903579], [0.05630742842452344], [0.04593457911802852], [0.08192066155605522], [0.06118749996456985], [0.05794699502202891], [0.16222212949697906], [0.1439756682564191], [0.04696364079859787], [0.09968692397484236], [0.15114840416474262], [0.045646895295764336], [0.12399167179863196], [0.18356809975977906], [0.14842652119585834], [0.085020507918284], [0.14129202465367888], [0.11284764328913063], [0.10122490257500427], [0.07614802023987965], [0.038581565706161405], [0.06944753135312928], [0.1286601073732612], [0.05254558440308323], [0.07200605657317252], [0.09735712910089364]], '|', 1, 0.0, 0.0, 0]
[[[0.143290515696324], [0.04211888460337579], [0.13799325190273454], [0.16149792919842418], [0.11503510020445937], [0.12319126952476185], [0.10069517342533686], [0.08238711615590269], [0.05797380236248851], [0.07650780703489228], [0.10288637343430045], [0.1670556591043056], [0.09344427967414977], [0.14238826692182874], [0.09527220392608271], [0.1457469309880041], [0.0968962302712752], [0.05388102725786912], [0.12596068185580916], [0.16439126886855865], [0.07637536957095556], [0.05473975757023722], [0.12125181528202059], [0.07081117279711394], [0.09502105895128136], [0.09837830081276988], [0.08213488032435161], [0.09422525898940808], [0.09334343560691763], [0.0882458799990684], [0.10425552898467276], [0.13826433362998075], [0.10206499137569729], [0.11986133127046361], [0.16433327283917015], [0.17001453768805663], [0.08952903504573215], [0.09488330153247723], [0.09998163834684269], [0.1899455761028448]], '|', 4, 0.0, 0.0, 0]
[[[0.06528661036469535], [0.11699936453948452], [0.09074301994828245], [0.1294038551149555], [0.12526245780712916], [0.09069871628188342], [0.1280156230892614], [0.12941993492357814], [0.09022062389767635], [0.20186738325941142], [0.10093139252336443], [0.04571660581385341], [0.09066783528096228], [0.09305823597029658], [0.16954974622567603], [0.05998938282334557], [0.10187517402224097], [0.07088470152577221], [0.17635086718879875], [0.1748241922312086], [0.0967460592987106], [0.10671563734900277], [0.14754115492773584], [0.1282701475167584], [0.11230152376296768], [0.10864231557498413], [0.14566496352752895], [0.05769445734213359], [0.09558638470253589], [0.13330637236079795], [0.03675858488109805], [0.09862532034820619], [0.11738352562704356], [0.10104685560110734], [0.14100741702011443], [0.02267210410302542], [0.13152672323726286], [0.14533528972554166], [0.021325566504822563], [0.039478714170036774]], '|', 3, 0.0, 0.0, 0]
[[[0.06841587265642277], [0.09936737988577034], [0.13128397005888764], [0.12097382616743609], [0.14652893856239751], [0.16232331871929337], [0.08965560219618723], [0.11434477935000341], [0.1298197984271055], [0.17157520231223955], [0.13250815119336543], [0.11135847713068557], [0.10513565211077361], [0.05435206208168339], [0.1488258316130049], [0.13927769948835822], [0.11441665986949306], [0.049011526282863246], [0.14192721951831383], [0.1199739419199152], [0.1433390728561754], [0.06589874454293063], [0.0999407356021322], [0.07975981866023285], [0.13755240605710167], [0.1534725385002239], [0.11322678875995493], [0.0859542347772987], [0.11453197979725521], [0.049444191708115655], [0.13520769366904495], [0.1471106919042168], [0.1642125296467266], [0.08655414744126373], [0.1530579985330062], [0.04386494571598704], [0.10015548022772525], [0.07849376693626704], [0.0630330537391641], [0.08922321839254357]], '|', 0, 1.0, 0.22402317594407928, 1]
[[[0.08277427730425], [0.0041255613493818705], [0.12078334611982333], [0.005405484460112436], [0.06506616797642002], [0.10443845797544242], [0.11195905113901584], [0.1072457377082403], [0.14683562570029798], [0.05514661148375558], [0.1499979170600801], [0.07392759519082456], [0.10416472119302922], [0.12026234623107511], [0.21440336911754931], [0.029372549025339867], [0.07330035633124271], [0.0601621698591071], [0.12404746402713138], [0.1000926209752148], [0.16613114070836554], [0.14518186183277693], [0.13960741979558194], [0.043811199786672445], [0.13597212794239621], [0.134087912600449], [-0.013845146989080431], [0.16025037235387501], [0.07881309681022303], [0.07705362967460447], [0.13566248782319562], [0.1102228952561689], [0.11179574707731965], [0.12500695506781714], [0.09787268148744893], [0.13909954018096787], [0.1438720939631052], [0.08857077673599782], [0.14378155872517495], [0.07364446257565466]], '|', 1, 0.0015714285714285715, 0.8060000000000002, 0]
[[[0.15970767860361815], [0.06301322040692495], [0.12299545434197712], [0.0891510833783619], [0.03272868562906675], [0.07853397359640142], [0.11622808177591701], [0.18767575271219478], [0.0879058389517132], [0.07951315846760064], [0.08418381135721315], [0.05689721797871155], [0.05741358729954605], [0.14488781185220723], [0.08758591014245312], [0.0935300561212862], [0.14585750091673172], [0.11086628366422283], [0.07840982609839327], [0.1515154585410269], [0.16209565252612998], [0.06931393838817285], [0.1150344958963659], [0.10840843059700066], [0.11930115119025558], [0.07883222288819294], [0.05204610730877519], [0.10002531875112687], [0.11507374945543558], [0.0621149344097897], [0.1288087836007355], [0.1723830371836747], [0.0854404830263343], [0.09752041569124231], [0.05443890742722096], [0.0671115100443044], [0.17257965892053811], [0.09008383646386384], [0.00992493786625305], [0.17104521979497514]], '|', 3, 0.0015714285714285715, 0.8050000000000002, 0]
[[[0.11714383804942374], [0.03510399332614203], [0.08533840007216112], [0.032818536391551745], [0.1022395951426572], [0.08155197337754702], [0.058725132152688236], [0.07658043576275539], [0.06169293315908422], [0.03382727805305952], [0.06398653956654854], [0.02995574745123268], [0.13019610497673528], [0.16026958341893266], [0.05281779164358176], [0.06538328850622366], [0.11096160811904765], [0.12342339191295952], [0.15003466744216915], [0.14994003067560926], [0.0935792279528583], [0.15114833355348611], [0.14693871493238148], [0.12210036527875581], [0.1941419882457438], [0.10939666319928247], [0.1263710313671333], [0.14130576775034753], [0.10732654604538348], [0.07162871974975765], [0.09544701814142192], [0.10347043736152349], [0.1008466573115024], [0.07147433686404789], [0.11173044592603924], [0.08413727975453272], [0.13462256757308935], [0.10995500236813409], [0.11859993402884614], [0.12586590958557373]], '|', 2, 0.0015714285714285715, 0.8040000000000002, 0]
[[[0.09807435881683389], [0.18168682779105744], [0.06490495553750927], [0.09397632415963227], [0.0890093145359777], [0.08439915180115673], [0.08656399076724339], [0.07120674910325077], [0.11300378038611907], [0.09457257321600927], [0.10264991373916314], [0.08520253631255786], [0.09711257993080392], [0.07472424711672582], [0.1576846667629803], [0.12399003488447805], [0.07562208491150826], [0.16219154208151443], [0.06268637140620964], [0.11270217143430745], [0.18827409548659552], [0.10860338001002469], [0.04458784552411128], [0.14392914547436514], [0.15372414438461374], [0.1334483633242824], [0.042754502135593106], [0.06967467083268591], [0.07349679168543256], [0.08276693864520518], [0.1708193976348697], [0.18714158563744476], [0.13818556319711658], [0.05850341902980915], [0.04143539865638262], [0.038008172895873264], [0.01585797140647123], [0.10318627651279613], [0.06341219578490273], [0.0900258249008977]], '|', 4, 0.0, 0.0, 0]
[[[0.12817805226025325], [0.0805732841379406], [0.01931733965147088], [0.13089173913525123], [0.16970248336077962], [0.06681369742437979], [0.14152970679141494], [0.110723629708539], [0.08819753182026668], [0.10421635673944031], [0.1083586825667538], [0.03574438060212891], [0.06711305082521632], [0.1337981121493556], [0.08571687447441761], [0.101515036519863], [0.06269312688831398], [0.13438130990122094], [0.14314885575182149], [0.06121303224306047], [0.09712428233523605], [0.01928175325244115], [0.030592210000602235], [0.06934313176621631], [0.1147812676769946], [0.04188155230976839], [0.12786966401184618], [0.12896902051014875], [0.12711628400916516], [0.16990120407885284], [0.17462259367143035], [0.11972862911573084], [0.061723135925616145], [0.062495073577652015], [0.09016996309975873], [0.07364761891742691], [0.08844103921841015], [0.0653884223027951], [0.14607461943944838], [0.112412233783786]], '|', 2, 0.0, 0.0, 0]
[[[0.07375232030973154], [0.06301312318352745], [0.005361845068487844], [0.11836686646233968], [0.08365070562081116], [0.08455725890971899], [0.1378567303834144], [0.12006807372603318], [0.06763090359749806], [0.10754308830531209], [0.01819050301246007], [0.11012210501479129], [0.0938410731605483], [0.20248349878755573], [0.12249589619778975], [0.10661521265159755], [0.12408062719764898], [0.0801584069034943], [0.09790887490924942], [0.1453629057609761], [0.05467939231719923], [0.09576661026418783], [0.14547598526254463], [0.06631966382428045], [0.15435307370394424], [0.07722026336097486], [0.1151372096845101], [0.0898491425729508], [0.047285912004876134], [0.11021391131309805], [0.13110695184777776], [0.1775511309768426], [0.07407107669341098], [0.03881692787295756], [0.06068634044849389], [0.07122652030438238], [0.0971712902950007], [0.09513133635745855], [0.14017746865356723], [0.13387743631251195]], '|', 4, 0.0, 0.0, 0]
[[[0.09542767527678386], [0.18412882486255228], [0.05332491645737678], [0.0017521025941370921], [0.12310773829496008], [0.18338074878237853], [0.08505107661224867], [0.13447445513146267], [0.07830769195078424], [0.022689511368484294], [0.07285922799394964], [0.07554361890471253], [0.05996369357282742], [0.10855119947089487], [0.05949156507819157], [0.14581981483640513], [0.04142592978235733], [0.13701641265046025], [0.11281661309816532], [0.11725862371323738], [0.07541208617995865], [0.11780315761856089], [0.08164477455640884], [0.10317219019581571], [0.09160428397525625], [0.07336144045256497], [0.06623442406574238], [0.12905863763412195], [0.06963892074834845], [0.1547105968309432], [0.0598012937726981], [0.11584377187038326], [0.12576100367670176], [0.08855564795229366], [0.07183892653903787], [0.0757949569707824], [0.11084133130985802], [0.08081483948985327], [0.08669380153349919], [0.0802960686941666]], '|', 3, 0.0, 0.0, 0]
[[[0.08398400383967902], [0.09070875764175665], [0.0679565403224138], [0.10441768313506573], [0.04869512712026186], [0.0764938629708744], [0.13931266525395908], [0.05210314061151852], [0.058237103908140006], [0.13045318440358808], [0.06887648433820215], [0.06345978710917705], [0.13032539749000652], [0.09139926147168845], [0.029784079623988685], [0.050669018029954445], [0.08067213975910917], [0.1026475606108203], [0.088136110681312], [0.1178542681222424], [0.06041440225157561], [0.1362622802771674], [0.07433123996573926], [0.08933675953840263], [0.1539273091113566], [0.06380443433657887], [0.08794562388040303], [0.10169238812897922], [0.1292896724198249], [0.12682943865471447], [0.027528482939956953], [0.079581354156711], [0.08283652385952682], [0.1688115833081808], [0.06251925389083737], [0.07874735128276664], [0.06599994915214336], [0.10888133693981679], [0.04768199948230217], [0.11208151837932079]], '|', 3, 0.0015714285714285715, 0.7990000000000002, 0]
[[[0.0738218426615766], [0.15475009272443632], [0.12260802314224155], [0.1163835403536775], [0.12050240860290257], [0.07029242457422191], [0.11896936662229564], [0.05465005535584991], [0.13038852378030813], [0.015349308709108667], [0.08734938683627307], [0.08908079558646942], [0.15804732052052917], [0.14861025269412279], [0.07508466833440151], [0.12305809352697199], [0.05301944818430919], [0.144179687053462], [0.02308797579484978], [0.05591571572237779], [0.09769707715528585], [0.08282542821884334], [0.04979059467749326], [0.12058821100430306], [0.11139856121373212], [0.07586423049955565], [0.10644008868169254], [0.13964757965226565], [0.15043812931705142], [0.15798293891334267], [0.025711740696811383], [0.09306005687714615], [0.12261034858822567], [0.027725886801425015], [0.06153433197361016], [0.12691412317561285], [0.06662471395049308], [0.02027108972346682], [0.11862490520519461], [0.04943908712910526]], '|', 2, 0.0015714285714285715, 0.7980000000000002, 0]
